"location","date","hour","minute","level","time"
1612404,20110603,12,48,0.32,2.53333333333333
1612404,20110603,12,54,0.33,2.5375
1612404,20110603,13,0,0.35,2.54166666666667
1612404,20110603,13,6,0.36,2.54583333333333
1612404,20110603,13,12,0.37,2.55
1612404,20110603,13,18,0.38,2.55416666666667
1612404,20110603,13,24,0.4,2.55833333333333
1612404,20110603,13,30,0.41,2.5625
1612404,20110603,13,36,0.42,2.56666666666667
1612404,20110603,13,42,0.43,2.57083333333333
1612404,20110603,13,48,0.44,2.575
1612404,20110603,13,54,0.45,2.57916666666667
1612404,20110603,14,0,0.46,2.58333333333333
1612404,20110603,14,6,0.46,2.5875
1612404,20110603,14,12,0.47,2.59166666666667
1612404,20110603,14,18,0.48,2.59583333333333
1612404,20110603,14,24,0.48,2.6
1612404,20110603,14,30,0.49,2.60416666666667
1612404,20110603,14,36,0.49,2.60833333333333
1612404,20110603,14,42,0.49,2.6125
1612404,20110603,14,48,0.49,2.61666666666667
1612404,20110603,14,54,0.49,2.62083333333333
1612404,20110603,15,0,0.49,2.625
1612404,20110603,15,6,0.49,2.62916666666667
1612404,20110603,15,12,0.49,2.63333333333333
1612404,20110603,15,18,0.49,2.6375
1612404,20110603,15,24,0.49,2.64166666666667
1612404,20110603,15,30,0.48,2.64583333333333
1612404,20110603,15,36,0.48,2.65
1612404,20110603,15,42,0.47,2.65416666666667
1612404,20110603,15,48,0.47,2.65833333333333
1612404,20110603,15,54,0.46,2.6625
1612404,20110603,16,0,0.45,2.66666666666667
1612404,20110603,16,6,0.45,2.67083333333333
1612404,20110603,16,12,0.44,2.675
1612404,20110603,16,18,0.43,2.67916666666667
1612404,20110603,16,24,0.42,2.68333333333333
1612404,20110603,16,30,0.41,2.6875
1612404,20110603,16,36,0.4,2.69166666666667
1612404,20110603,16,42,0.39,2.69583333333333
1612404,20110603,16,48,0.37,2.7
1612404,20110603,16,54,0.36,2.70416666666667
1612404,20110603,17,0,0.35,2.70833333333333
1612404,20110603,17,6,0.33,2.7125
1612404,20110603,17,12,0.32,2.71666666666667
1612404,20110603,17,18,0.31,2.72083333333333
1612404,20110603,17,24,0.29,2.725
1612404,20110603,17,30,0.28,2.72916666666667
1612404,20110603,17,36,0.26,2.73333333333333
1612404,20110603,17,42,0.25,2.7375
1612404,20110603,17,48,0.23,2.74166666666667
1612404,20110603,17,54,0.22,2.74583333333333
1612404,20110603,18,0,0.2,2.75
1612404,20110603,18,6,0.19,2.75416666666667
1612404,20110603,18,12,0.17,2.75833333333333
1612404,20110603,18,18,0.16,2.7625
1612404,20110603,18,24,0.14,2.76666666666667
1612404,20110603,18,30,0.13,2.77083333333333
1612404,20110603,18,36,0.12,2.775
1612404,20110603,18,42,0.1,2.77916666666667
1612404,20110603,18,48,0.1,2.78333333333333
1612404,20110603,18,54,0.08,2.7875
1612404,20110603,19,0,0.07,2.79166666666667
1612404,20110603,19,6,0.06,2.79583333333333
1612404,20110603,19,12,0.05,2.8
1612404,20110603,19,18,0.04,2.80416666666667
1612404,20110603,19,24,0.04,2.80833333333333
1612404,20110603,19,30,0.03,2.8125
1612404,20110603,19,36,0.02,2.81666666666667
1612404,20110603,19,42,0.02,2.82083333333333
1612404,20110603,19,48,0.01,2.825
1612404,20110603,19,54,0.01,2.82916666666667
1612404,20110603,20,0,0.01,2.83333333333333
1612404,20110603,20,6,0.01,2.8375
1612404,20110603,20,12,0.01,2.84166666666667
1612404,20110603,20,18,0.01,2.84583333333333
1612404,20110603,20,24,0.01,2.85
1612404,20110603,20,30,0.02,2.85416666666667
1612404,20110603,20,36,0.02,2.85833333333333
1612404,20110603,20,42,0.03,2.8625
1612404,20110603,20,48,0.04,2.86666666666667
1612404,20110603,20,54,0.05,2.87083333333333
1612404,20110603,21,0,0.07,2.875
1612404,20110603,21,6,0.08,2.87916666666667
1612404,20110603,21,12,0.1,2.88333333333333
1612404,20110603,21,18,0.11,2.8875
1612404,20110603,21,24,0.13,2.89166666666667
1612404,20110603,21,30,0.16,2.89583333333333
1612404,20110603,21,36,0.18,2.9
1612404,20110603,21,42,0.21,2.90416666666667
1612404,20110603,21,48,0.24,2.90833333333333
1612404,20110603,21,54,0.27,2.9125
1612404,20110603,22,0,0.3,2.91666666666667
1612404,20110603,22,6,0.33,2.92083333333333
1612404,20110603,22,12,0.36,2.925
1612404,20110603,22,18,0.4,2.92916666666667
1612404,20110603,22,24,0.44,2.93333333333333
1612404,20110603,22,30,0.48,2.9375
1612404,20110603,22,36,0.52,2.94166666666667
1612404,20110603,22,42,0.56,2.94583333333333
1612404,20110603,22,48,0.6,2.95
1612404,20110603,22,54,0.64,2.95416666666667
1612404,20110603,23,0,0.69,2.95833333333333
1612404,20110603,23,6,0.73,2.9625
1612404,20110603,23,12,0.77,2.96666666666667
1612404,20110603,23,18,0.82,2.97083333333333
1612404,20110603,23,24,0.87,2.975
1612404,20110603,23,30,0.91,2.97916666666667
1612404,20110603,23,36,0.96,2.98333333333333
1612404,20110603,23,42,1.01,2.9875
1612404,20110603,23,48,1.05,2.99166666666667
1612404,20110603,23,54,1.1,2.99583333333333
1612404,20110604,0,0,1.15,3
1612404,20110604,0,6,1.19,3.00416666666667
1612404,20110604,0,12,1.24,3.00833333333333
1612404,20110604,0,18,1.29,3.0125
1612404,20110604,0,24,1.34,3.01666666666667
1612404,20110604,0,30,1.38,3.02083333333333
1612404,20110604,0,36,1.42,3.025
1612404,20110604,0,42,1.47,3.02916666666667
1612404,20110604,0,48,1.52,3.03333333333333
1612404,20110604,0,54,1.56,3.0375
1612404,20110604,1,0,1.6,3.04166666666667
1612404,20110604,1,6,1.64,3.04583333333333
1612404,20110604,1,12,1.68,3.05
1612404,20110604,1,18,1.73,3.05416666666667
1612404,20110604,1,24,1.76,3.05833333333333
1612404,20110604,1,30,1.8,3.0625
1612404,20110604,1,36,1.84,3.06666666666667
1612404,20110604,1,42,1.87,3.07083333333333
1612404,20110604,1,48,1.91,3.075
1612404,20110604,1,54,1.94,3.07916666666667
1612404,20110604,2,0,1.97,3.08333333333333
1612404,20110604,2,6,2,3.0875
1612404,20110604,2,12,2.02,3.09166666666667
1612404,20110604,2,18,2.05,3.09583333333333
1612404,20110604,2,24,2.07,3.1
1612404,20110604,2,30,2.1,3.10416666666667
1612404,20110604,2,36,2.12,3.10833333333333
1612404,20110604,2,42,2.13,3.1125
1612404,20110604,2,48,2.15,3.11666666666667
1612404,20110604,2,54,2.17,3.12083333333333
1612404,20110604,3,0,2.18,3.125
1612404,20110604,3,6,2.19,3.12916666666667
1612404,20110604,3,12,2.19,3.13333333333333
1612404,20110604,3,18,2.2,3.1375
1612404,20110604,3,24,2.2,3.14166666666667
1612404,20110604,3,30,2.21,3.14583333333333
1612404,20110604,3,36,2.21,3.15
1612404,20110604,3,42,2.21,3.15416666666667
1612404,20110604,3,48,2.2,3.15833333333333
1612404,20110604,3,54,2.2,3.1625
1612404,20110604,4,0,2.19,3.16666666666667
1612404,20110604,4,6,2.19,3.17083333333333
1612404,20110604,4,12,2.18,3.175
1612404,20110604,4,18,2.17,3.17916666666667
1612404,20110604,4,24,2.15,3.18333333333333
1612404,20110604,4,30,2.14,3.1875
1612404,20110604,4,36,2.12,3.19166666666667
1612404,20110604,4,42,2.1,3.19583333333333
1612404,20110604,4,48,2.08,3.2
1612404,20110604,4,54,2.06,3.20416666666667
1612404,20110604,5,0,2.03,3.20833333333333
1612404,20110604,5,6,2.01,3.2125
1612404,20110604,5,12,1.98,3.21666666666667
1612404,20110604,5,18,1.96,3.22083333333333
1612404,20110604,5,24,1.93,3.225
1612404,20110604,5,30,1.89,3.22916666666667
1612404,20110604,5,36,1.86,3.23333333333333
1612404,20110604,5,42,1.83,3.2375
1612404,20110604,5,48,1.79,3.24166666666667
1612404,20110604,5,54,1.76,3.24583333333333
1612404,20110604,6,0,1.72,3.25
1612404,20110604,6,6,1.68,3.25416666666667
1612404,20110604,6,12,1.64,3.25833333333333
1612404,20110604,6,18,1.6,3.2625
1612404,20110604,6,24,1.56,3.26666666666667
1612404,20110604,6,30,1.52,3.27083333333333
1612404,20110604,6,36,1.47,3.275
1612404,20110604,6,42,1.43,3.27916666666667
1612404,20110604,6,48,1.39,3.28333333333333
1612404,20110604,6,54,1.34,3.2875
1612404,20110604,7,0,1.3,3.29166666666667
1612404,20110604,7,6,1.25,3.29583333333333
1612404,20110604,7,12,1.21,3.3
1612404,20110604,7,18,1.16,3.30416666666667
1612404,20110604,7,24,1.12,3.30833333333333
1612404,20110604,7,30,1.07,3.3125
1612404,20110604,7,36,1.03,3.31666666666667
1612404,20110604,7,42,0.98,3.32083333333333
1612404,20110604,7,48,0.94,3.325
1612404,20110604,7,54,0.89,3.32916666666667
1612404,20110604,8,0,0.85,3.33333333333333
1612404,20110604,8,6,0.81,3.3375
1612404,20110604,8,12,0.76,3.34166666666667
1612404,20110604,8,18,0.72,3.34583333333333
1612404,20110604,8,24,0.68,3.35
1612404,20110604,8,30,0.64,3.35416666666667
1612404,20110604,8,36,0.6,3.35833333333333
1612404,20110604,8,42,0.56,3.3625
1612404,20110604,8,48,0.52,3.36666666666667
1612404,20110604,8,54,0.49,3.37083333333333
1612404,20110604,9,0,0.45,3.375
1612404,20110604,9,6,0.42,3.37916666666667
1612404,20110604,9,12,0.38,3.38333333333333
1612404,20110604,9,18,0.35,3.3875
1612404,20110604,9,24,0.32,3.39166666666667
1612404,20110604,9,30,0.3,3.39583333333333
1612404,20110604,9,36,0.27,3.4
1612404,20110604,9,42,0.25,3.40416666666667
1612404,20110604,9,48,0.22,3.40833333333333
1612404,20110604,9,54,0.2,3.4125
1612404,20110604,10,0,0.18,3.41666666666667
1612404,20110604,10,6,0.17,3.42083333333333
1612404,20110604,10,12,0.15,3.425
1612404,20110604,10,18,0.14,3.42916666666667
1612404,20110604,10,24,0.12,3.43333333333333
1612404,20110604,10,30,0.11,3.4375
1612404,20110604,10,36,0.1,3.44166666666667
1612404,20110604,10,42,0.1,3.44583333333333
1612404,20110604,10,48,0.09,3.45
1612404,20110604,10,54,0.09,3.45416666666667
1612404,20110604,11,0,0.09,3.45833333333333
1612404,20110604,11,6,0.08,3.4625
1612404,20110604,11,12,0.08,3.46666666666667
1612404,20110604,11,18,0.09,3.47083333333333
1612404,20110604,11,24,0.09,3.475
1612404,20110604,11,30,0.09,3.47916666666667
1612404,20110604,11,36,0.1,3.48333333333333
1612404,20110604,11,42,0.1,3.4875
1612404,20110604,11,48,0.1,3.49166666666667
1612404,20110604,11,54,0.11,3.49583333333333
1612404,20110604,12,0,0.12,3.5
1612404,20110604,12,6,0.13,3.50416666666667
1612404,20110604,12,12,0.14,3.50833333333333
1612404,20110604,12,18,0.15,3.5125
1612404,20110604,12,24,0.16,3.51666666666667
1612404,20110604,12,30,0.17,3.52083333333333
1612404,20110604,12,36,0.18,3.525
1612404,20110604,12,42,0.19,3.52916666666667
1612404,20110604,12,48,0.21,3.53333333333333
1612404,20110604,12,54,0.22,3.5375
1612404,20110604,13,0,0.23,3.54166666666667
1612404,20110604,13,6,0.25,3.54583333333333
1612404,20110604,13,12,0.26,3.55
1612404,20110604,13,18,0.27,3.55416666666667
1612404,20110604,13,24,0.29,3.55833333333333
1612404,20110604,13,30,0.3,3.5625
1612404,20110604,13,36,0.31,3.56666666666667
1612404,20110604,13,42,0.33,3.57083333333333
1612404,20110604,13,48,0.34,3.575
1612404,20110604,13,54,0.35,3.57916666666667
1612404,20110604,14,0,0.37,3.58333333333333
1612404,20110604,14,6,0.38,3.5875
1612404,20110604,14,12,0.39,3.59166666666667
1612404,20110604,14,18,0.4,3.59583333333333
1612404,20110604,14,24,0.41,3.6
1612404,20110604,14,30,0.43,3.60416666666667
1612404,20110604,14,36,0.44,3.60833333333333
1612404,20110604,14,42,0.44,3.6125
1612404,20110604,14,48,0.45,3.61666666666667
1612404,20110604,14,54,0.46,3.62083333333333
1612404,20110604,15,0,0.47,3.625
1612404,20110604,15,6,0.47,3.62916666666667
1612404,20110604,15,12,0.48,3.63333333333333
1612404,20110604,15,18,0.48,3.6375
1612404,20110604,15,24,0.49,3.64166666666667
1612404,20110604,15,30,0.49,3.64583333333333
1612404,20110604,15,36,0.49,3.65
1612404,20110604,15,42,0.49,3.65416666666667
1612404,20110604,15,48,0.49,3.65833333333333
1612404,20110604,15,54,0.49,3.6625
1612404,20110604,16,0,0.49,3.66666666666667
1612404,20110604,16,6,0.49,3.67083333333333
1612404,20110604,16,12,0.49,3.675
1612404,20110604,16,18,0.48,3.67916666666667
1612404,20110604,16,24,0.48,3.68333333333333
1612404,20110604,16,30,0.48,3.6875
1612404,20110604,16,36,0.47,3.69166666666667
1612404,20110604,16,42,0.47,3.69583333333333
1612404,20110604,16,48,0.46,3.7
1612404,20110604,16,54,0.45,3.70416666666667
1612404,20110604,17,0,0.45,3.70833333333333
1612404,20110604,17,6,0.44,3.7125
1612404,20110604,17,12,0.43,3.71666666666667
1612404,20110604,17,18,0.42,3.72083333333333
1612404,20110604,17,24,0.41,3.725
1612404,20110604,17,30,0.4,3.72916666666667
1612404,20110604,17,36,0.39,3.73333333333333
1612404,20110604,17,42,0.38,3.7375
1612404,20110604,17,48,0.37,3.74166666666667
1612404,20110604,17,54,0.36,3.74583333333333
1612404,20110604,18,0,0.35,3.75
1612404,20110604,18,6,0.34,3.75416666666667
1612404,20110604,18,12,0.32,3.75833333333333
1612404,20110604,18,18,0.31,3.7625
1612404,20110604,18,24,0.3,3.76666666666667
1612404,20110604,18,30,0.29,3.77083333333333
1612404,20110604,18,36,0.28,3.775
1612404,20110604,18,42,0.26,3.77916666666667
1612404,20110604,18,48,0.25,3.78333333333333
1612404,20110604,18,54,0.24,3.7875
1612404,20110604,19,0,0.22,3.79166666666667
1612404,20110604,19,6,0.21,3.79583333333333
1612404,20110604,19,12,0.2,3.8
1612404,20110604,19,18,0.19,3.80416666666667
1612404,20110604,19,24,0.18,3.80833333333333
1612404,20110604,19,30,0.17,3.8125
1612404,20110604,19,36,0.16,3.81666666666667
1612404,20110604,19,42,0.15,3.82083333333333
1612404,20110604,19,48,0.14,3.825
1612404,20110604,19,54,0.13,3.82916666666667
1612404,20110604,20,0,0.12,3.83333333333333
1612404,20110604,20,6,0.11,3.8375
1612404,20110604,20,12,0.11,3.84166666666667
1612404,20110604,20,18,0.1,3.84583333333333
1612404,20110604,20,24,0.1,3.85
1612404,20110604,20,30,0.1,3.85416666666667
1612404,20110604,20,36,0.1,3.85833333333333
1612404,20110604,20,42,0.1,3.8625
1612404,20110604,20,48,0.1,3.86666666666667
1612404,20110604,20,54,0.1,3.87083333333333
1612404,20110604,21,0,0.1,3.875
1612404,20110604,21,6,0.1,3.87916666666667
1612404,20110604,21,12,0.11,3.88333333333333
1612404,20110604,21,18,0.12,3.8875
1612404,20110604,21,24,0.12,3.89166666666667
1612404,20110604,21,30,0.13,3.89583333333333
1612404,20110604,21,36,0.15,3.9
1612404,20110604,21,42,0.16,3.90416666666667
1612404,20110604,21,48,0.17,3.90833333333333
1612404,20110604,21,54,0.19,3.9125
1612404,20110604,22,0,0.21,3.91666666666667
1612404,20110604,22,6,0.23,3.92083333333333
1612404,20110604,22,12,0.25,3.925
1612404,20110604,22,18,0.27,3.92916666666667
1612404,20110604,22,24,0.3,3.93333333333333
1612404,20110604,22,30,0.32,3.9375
1612404,20110604,22,36,0.35,3.94166666666667
1612404,20110604,22,42,0.38,3.94583333333333
1612404,20110604,22,48,0.41,3.95
1612404,20110604,22,54,0.45,3.95416666666667
1612404,20110604,23,0,0.48,3.95833333333333
1612404,20110604,23,6,0.51,3.9625
1612404,20110604,23,12,0.55,3.96666666666667
1612404,20110604,23,18,0.59,3.97083333333333
1612404,20110604,23,24,0.62,3.975
1612404,20110604,23,30,0.66,3.97916666666667
1612404,20110604,23,36,0.7,3.98333333333333
1612404,20110604,23,42,0.74,3.9875
1612404,20110604,23,48,0.78,3.99166666666667
1612404,20110604,23,54,0.83,3.99583333333333
1612404,20110605,0,0,0.87,4
1612404,20110605,0,6,0.91,4.00416666666667
1612404,20110605,0,12,0.95,4.00833333333333
1612404,20110605,0,18,1,4.0125
1612404,20110605,0,24,1.04,4.01666666666667
1612404,20110605,0,30,1.09,4.02083333333333
1612404,20110605,0,36,1.13,4.025
1612404,20110605,0,42,1.17,4.02916666666667
1612404,20110605,0,48,1.22,4.03333333333333
1612404,20110605,0,54,1.26,4.0375
1612404,20110605,1,0,1.3,4.04166666666667
1612404,20110605,1,6,1.35,4.04583333333333
1612404,20110605,1,12,1.39,4.05
1612404,20110605,1,18,1.43,4.05416666666667
1612404,20110605,1,24,1.47,4.05833333333333
1612404,20110605,1,30,1.51,4.0625
1612404,20110605,1,36,1.56,4.06666666666667
1612404,20110605,1,42,1.59,4.07083333333333
1612404,20110605,1,48,1.63,4.075
1612404,20110605,1,54,1.67,4.07916666666667
1612404,20110605,2,0,1.71,4.08333333333333
1612404,20110605,2,6,1.74,4.0875
1612404,20110605,2,12,1.78,4.09166666666667
1612404,20110605,2,18,1.81,4.09583333333333
1612404,20110605,2,24,1.84,4.1
1612404,20110605,2,30,1.87,4.10416666666667
1612404,20110605,2,36,1.9,4.10833333333333
1612404,20110605,2,42,1.93,4.1125
1612404,20110605,2,48,1.96,4.11666666666667
1612404,20110605,2,54,1.98,4.12083333333333
1612404,20110605,3,0,2,4.125
1612404,20110605,3,6,2.02,4.12916666666667
1612404,20110605,3,12,2.04,4.13333333333333
1612404,20110605,3,18,2.06,4.1375
1612404,20110605,3,24,2.08,4.14166666666667
1612404,20110605,3,30,2.09,4.14583333333333
1612404,20110605,3,36,2.1,4.15
1612404,20110605,3,42,2.11,4.15416666666667
1612404,20110605,3,48,2.12,4.15833333333333
1612404,20110605,3,54,2.13,4.1625
1612404,20110605,4,0,2.13,4.16666666666667
1612404,20110605,4,6,2.14,4.17083333333333
1612404,20110605,4,12,2.14,4.175
1612404,20110605,4,18,2.14,4.17916666666667
1612404,20110605,4,24,2.13,4.18333333333333
1612404,20110605,4,30,2.13,4.1875
1612404,20110605,4,36,2.12,4.19166666666667
1612404,20110605,4,42,2.12,4.19583333333333
1612404,20110605,4,48,2.11,4.2
1612404,20110605,4,54,2.1,4.20416666666667
1612404,20110605,5,0,2.08,4.20833333333333
1612404,20110605,5,6,2.07,4.2125
1612404,20110605,5,12,2.05,4.21666666666667
1612404,20110605,5,18,2.04,4.22083333333333
1612404,20110605,5,24,2.02,4.225
1612404,20110605,5,30,2,4.22916666666667
1612404,20110605,5,36,1.98,4.23333333333333
1612404,20110605,5,42,1.96,4.2375
1612404,20110605,5,48,1.93,4.24166666666667
1612404,20110605,5,54,1.9,4.24583333333333
1612404,20110605,6,0,1.88,4.25
1612404,20110605,6,6,1.85,4.25416666666667
1612404,20110605,6,12,1.81,4.25833333333333
1612404,20110605,6,18,1.78,4.2625
1612404,20110605,6,24,1.75,4.26666666666667
1612404,20110605,6,30,1.72,4.27083333333333
1612404,20110605,6,36,1.68,4.275
1612404,20110605,6,42,1.64,4.27916666666667
1612404,20110605,6,48,1.61,4.28333333333333
1612404,20110605,6,54,1.57,4.2875
1612404,20110605,7,0,1.53,4.29166666666667
1612404,20110605,7,6,1.49,4.29583333333333
1612404,20110605,7,12,1.45,4.3
1612404,20110605,7,18,1.4,4.30416666666667
1612404,20110605,7,24,1.36,4.30833333333333
1612404,20110605,7,30,1.32,4.3125
1612404,20110605,7,36,1.28,4.31666666666667
1612404,20110605,7,42,1.23,4.32083333333333
1612404,20110605,7,48,1.19,4.325
1612404,20110605,7,54,1.14,4.32916666666667
1612404,20110605,8,0,1.1,4.33333333333333
1612404,20110605,8,6,1.06,4.3375
1612404,20110605,8,12,1.01,4.34166666666667
1612404,20110605,8,18,0.97,4.34583333333333
1612404,20110605,8,24,0.93,4.35
1612404,20110605,8,30,0.88,4.35416666666667
1612404,20110605,8,36,0.84,4.35833333333333
1612404,20110605,8,42,0.8,4.3625
1612404,20110605,8,48,0.75,4.36666666666667
1612404,20110605,8,54,0.72,4.37083333333333
1612404,20110605,9,0,0.67,4.375
1612404,20110605,9,6,0.63,4.37916666666667
1612404,20110605,9,12,0.59,4.38333333333333
1612404,20110605,9,18,0.56,4.3875
1612404,20110605,9,24,0.52,4.39166666666667
1612404,20110605,9,30,0.49,4.39583333333333
1612404,20110605,9,36,0.45,4.4
1612404,20110605,9,42,0.42,4.40416666666667
1612404,20110605,9,48,0.38,4.40833333333333
1612404,20110605,9,54,0.35,4.4125
1612404,20110605,10,0,0.32,4.41666666666667
1612404,20110605,10,6,0.3,4.42083333333333
1612404,20110605,10,12,0.27,4.425
1612404,20110605,10,18,0.24,4.42916666666667
1612404,20110605,10,24,0.22,4.43333333333333
1612404,20110605,10,30,0.2,4.4375
1612404,20110605,10,36,0.18,4.44166666666667
1612404,20110605,10,42,0.16,4.44583333333333
1612404,20110605,10,48,0.14,4.45
1612404,20110605,10,54,0.12,4.45416666666667
1612404,20110605,11,0,0.11,4.45833333333333
1612404,20110605,11,6,0.1,4.4625
1612404,20110605,11,12,0.09,4.46666666666667
1612404,20110605,11,18,0.08,4.47083333333333
1612404,20110605,11,24,0.07,4.475
1612404,20110605,11,30,0.07,4.47916666666667
1612404,20110605,11,36,0.06,4.48333333333333
1612404,20110605,11,42,0.06,4.4875
1612404,20110605,11,48,0.06,4.49166666666667
1612404,20110605,11,54,0.06,4.49583333333333
1612404,20110605,12,0,0.06,4.5
1612404,20110605,12,6,0.06,4.50416666666667
1612404,20110605,12,12,0.07,4.50833333333333
1612404,20110605,12,18,0.07,4.5125
1612404,20110605,12,24,0.08,4.51666666666667
1612404,20110605,12,30,0.08,4.52083333333333
1612404,20110605,12,36,0.09,4.525
1612404,20110605,12,42,0.1,4.52916666666667
1612404,20110605,12,48,0.1,4.53333333333333
1612404,20110605,12,54,0.11,4.5375
1612404,20110605,13,0,0.13,4.54166666666667
1612404,20110605,13,6,0.14,4.54583333333333
1612404,20110605,13,12,0.15,4.55
1612404,20110605,13,18,0.16,4.55416666666667
1612404,20110605,13,24,0.17,4.55833333333333
1612404,20110605,13,30,0.19,4.5625
1612404,20110605,13,36,0.2,4.56666666666667
1612404,20110605,13,42,0.22,4.57083333333333
1612404,20110605,13,48,0.23,4.575
1612404,20110605,13,54,0.25,4.57916666666667
1612404,20110605,14,0,0.26,4.58333333333333
1612404,20110605,14,6,0.28,4.5875
1612404,20110605,14,12,0.29,4.59166666666667
